0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.0,0.56247544,0.0,0.0,0.0,3.2579346,0.0,0.0,0.0,0.0,1.718089,0.0,0.97837836,0.0,0.0,0.0,0.0,4.9270067,0.0,3.7076957,1.4642326,6.294297,0.47620022,0.0,0.0,7.2709374,0.0,1.6242579,0.8580415,1.8340826,0.0,3.142087
0.0,0.16159114,0.0,0.0,0.0,2.9916348,0.0,0.0,0.0,0.0,1.925473,0.0,1.7605321,0.0,0.0,0.0,0.0,3.2302172,0.0,3.019336,1.1267207,2.589007,0.22915211,0.0,0.1478434,4.057822,0.0,0.5971136,0.0042789746,2.0143788,0.0,1.2279412
0.0,0.9369526,0.0,0.0,0.0,3.172775,0.0,0.0,0.0,0.0,2.0751636,0.0,2.1976652,0.0,0.0,0.0,0.0,2.7411747,0.0,3.3703794,1.4167414,3.5407572,0.29713607,0.0,0.0,5.1681395,0.0,0.70381266,0.34299806,2.1565459,0.0,1.7467092
0.0,0.37554935,0.0,0.0,0.0,3.9045982,0.0,0.0,0.0,0.0,2.404281,0.0,1.8656839,0.0,0.0,0.0,0.0,5.2678275,0.0,3.6292577,1.132097,4.0427985,0.49470553,0.0,0.8627753,5.0253005,0.0,0.73185813,0.25423405,2.573013,0.0,1.4549363
0.0,1.6972802,0.0,0.0,0.0,3.2280898,0.0,0.0,0.0,0.0,1.8297118,0.0,1.3900704,0.0,0.0,0.0,0.0,3.2141843,0.0,3.4272866,1.2601594,6.681673,0.32047462,0.0,0.0,7.689011,0.0,1.437109,0.92703825,1.8434521,0.0,3.3564057
0.0,0.5125272,0.0,0.0,0.0,4.1533465,0.0,0.0,0.0,0.0,2.3085902,0.0,1.5978929,0.0,0.0,0.0,0.0,6.0493846,0.0,4.030941,1.3573263,5.514244,0.6112755,0.0,0.739433,6.322085,0.0,1.2606604,0.5911402,2.5593352,0.0,2.144741
0.0,0.0,0.0,0.0,0.0,3.458333,0.0,0.0,0.0,0.0,2.228191,0.0,1.6544709,0.0,0.0,0.0,0.0,4.6109347,0.0,3.4809763,1.1934097,2.9734366,0.25614473,0.0,0.37160254,4.183749,0.0,0.75434434,0.073463544,2.3357565,0.0,1.2878687
0.0,0.67970383,0.0,0.0,0.0,1.0050501,0.0,0.0,0.0,0.0,1.1129118,0.0,0.5488909,0.0,0.0,0.0,0.0,0.3096207,0.0,2.284116,1.739887,3.8772278,0.0,0.0,0.0,5.6060834,0.0,0.76426077,1.0496833,0.51698333,0.0,2.9892461
0.0,2.9476795,0.0,0.0,0.0,3.7932293,0.0,0.0,0.0,0.0,2.3047957,0.0,3.0491168,0.0,0.0,0.0,0.0,2.5470998,0.0,3.667817,1.360724,5.617224,0.5461635,0.0,0.12808044,7.096727,0.0,0.6353281,0.7706677,2.7406816,0.0,2.3441195
0.0,1.0271565,0.0,0.0,0.0,3.9269235,0.0,0.0,0.0,0.0,2.4768672,0.0,2.2226102,0.0,0.0,0.0,0.0,4.222155,0.0,3.6720903,1.2152289,4.420115,0.53979874,0.0,0.3831928,5.735606,0.0,0.8224867,0.34891108,2.6672876,0.0,1.7784389
0.0,1.8701435,0.0,0.0,0.0,3.948669,0.0,0.0,0.0,0.0,2.3371863,0.0,2.2700055,0.0,0.0,0.0,0.0,4.6717095,0.0,3.2789176,0.7465846,4.724874,0.5538825,0.0,1.3002614,5.038591,0.0,0.26830173,0.26026347,2.636218,0.0,1.3224801
0.0,1.6735249,0.0,0.0,0.0,3.577411,0.0,0.0,0.0,0.0,2.0455315,0.0,1.8685308,0.0,0.0,0.0,0.0,3.4352741,0.0,3.2508833,1.0346401,5.169664,0.5819708,0.0,0.03782021,6.157926,0.0,1.0213803,0.63210016,2.315029,0.0,2.1071227
0.0,2.1090536,0.0,0.0,0.0,3.371415,0.0,0.0,0.0,0.0,2.0081515,0.0,2.1900816,0.0,0.0,0.0,0.0,2.8113883,0.0,3.034279,0.91735256,4.6573157,0.43219468,0.0,0.31871942,5.3558383,0.0,0.5911167,0.4524687,2.2588778,0.0,1.7692847
0.0,0.3524317,0.0,0.0,0.0,4.0403776,0.0,0.0,0.0,0.0,2.4895368,0.0,1.9295092,0.0,0.0,0.0,0.0,5.388626,0.0,3.8054492,1.2335645,4.1634045,0.50587463,0.0,0.8082436,5.2567663,0.0,0.8001608,0.29345712,2.6432445,0.0,1.5722979
0.0,1.7523937,0.0,0.0,0.0,3.5512087,0.0,0.0,0.0,0.0,1.7587636,0.0,1.4113683,0.0,0.0,0.0,0.0,4.52746,0.0,3.544911,1.1445402,6.6785707,0.5338603,0.0,0.17687294,7.185039,0.0,1.3184006,0.8387951,2.0264084,0.0,2.8097768
0.0,1.7293429,0.0,0.0,0.0,3.531021,0.0,0.0,0.0,0.0,2.3947601,0.0,2.8198402,0.0,0.0,0.0,0.0,2.532715,0.0,3.783068,1.5999844,4.372576,0.3349595,0.0,0.0,6.264805,0.0,0.65126854,0.52880615,2.485371,0.0,2.1112614
0.0,0.85075337,0.0,0.0,0.0,2.124869,0.0,0.0,0.0,0.0,1.3491323,0.0,0.5025906,0.0,0.0,0.0,0.0,5.570883,0.0,3.105937,1.525696,6.6123986,0.40073663,0.0,0.6111761,6.929754,0.0,1.2255296,0.8963282,1.1076537,0.0,2.686834
0.0,2.3577566,0.0,0.0,0.0,3.4834187,0.0,0.067741066,0.0,0.0,1.8675222,0.0,1.5504369,0.0,0.0,0.0,0.0,3.6090431,0.0,3.4089575,1.0707393,7.1199827,0.4456417,0.0,0.0,7.668016,0.0,1.2507143,0.9489378,1.9192458,0.0,3.1068406
0.0,2.1041312,0.0,0.0,0.0,3.4609942,0.0,0.0,0.0,0.0,1.9320893,0.0,1.7922701,0.0,0.0,0.0,0.0,3.2123115,0.0,3.272582,1.0663441,6.050878,0.4634087,0.0,0.0,6.865273,0.0,1.1466776,0.8098967,2.129229,0.0,2.6160908
0.0,0.98046434,0.0,0.0,0.0,1.1751333,0.0,0.020360019,0.0,0.0,0.8064829,0.0,0.6607343,0.0,0.0,0.0,0.0,0.93571633,0.0,1.5698392,0.78162235,3.5914242,0.0,0.0,0.0,4.364007,0.0,0.7040803,0.48520353,0.5202715,0.0,2.0462492
0.0,0.9560243,0.0,0.0,0.0,2.8513854,0.0,0.0,0.0,0.0,1.7234668,0.0,1.4140971,0.0,0.0,0.0,0.0,2.5575256,0.0,3.0367737,1.2730957,4.4465017,0.27905566,0.0,0.0,5.817447,0.0,1.1253195,0.696037,1.7413296,0.0,2.389907
0.0,2.488634,0.0,0.0,0.0,3.3051398,0.0,0.0,0.0,0.0,1.8511391,0.0,2.0958245,0.0,0.0,0.0,0.0,2.6243203,0.0,2.9242933,0.8809883,5.275827,0.46902236,0.0,0.16701858,6.019167,0.0,0.7603598,0.6640898,2.1607845,0.0,2.0333295
0.0,0.53568274,0.0,0.0,0.0,4.306423,0.0,0.0,0.0,0.0,2.529838,0.0,1.6591069,0.0,0.0,0.0,0.0,6.57676,0.0,4.0649858,1.3059617,5.3934736,0.5851476,0.0,1.203105,5.9633117,0.0,1.0052375,0.48984185,2.6548877,0.0,1.8314408
0.0,0.81330514,0.0,0.0,0.0,3.0440364,0.0,0.0,0.0,0.0,1.6553818,0.0,0.8182148,0.0,0.0,0.0,0.0,6.139176,0.0,3.8429656,1.5776201,7.037564,0.57994944,0.0,0.57702404,7.6158657,0.0,1.5184422,0.9601391,1.7019744,0.0,2.970446
0.0,1.0977587,0.0,0.0,0.0,3.2541578,0.0,0.0,0.0,0.0,1.8436424,0.0,1.5018264,0.0,0.0,0.0,0.0,3.187943,0.0,3.20295,1.196261,4.928947,0.4378451,0.0,0.0,6.12015,0.0,1.2540467,0.64452523,1.9951425,0.0,2.3703816
0.0,1.6012697,0.0,0.0,0.0,3.6397333,0.0,0.0,0.0,0.0,2.301779,0.0,2.5198832,0.0,0.0,0.0,0.0,3.289591,0.0,3.377303,1.054257,3.7725434,0.41161838,0.0,0.50505745,4.948827,0.0,0.31527036,0.15714581,2.5391238,0.0,1.3891636
0.0,0.09652963,0.0,0.0,0.0,1.077319,1.3334235,0.0,0.0,0.0,0.84762836,0.0,0.19952482,0.0,0.0,0.0,0.0,6.530633,0.0,2.1854353,0.8913417,4.2560964,0.116652496,0.0,1.457485,2.8020983,0.0,0.3879482,0.43852037,1.0399705,0.0,0.09448275
0.0,0.7767016,0.0,0.0,0.0,3.3489976,0.0,0.0,0.0,0.0,1.9387305,0.0,1.5546267,0.0,0.0,0.0,0.0,4.0830836,0.0,3.0791097,1.017084,4.2450423,0.45278394,0.0,0.41366217,4.9633517,0.0,0.91482025,0.38113216,2.1297073,0.0,1.6418453
0.0,0.36272645,0.0,0.0,0.0,3.40588,0.0,0.0,0.0,0.0,2.1463988,0.0,1.9504435,0.0,0.0,0.0,0.0,3.5569556,0.0,3.5574615,1.4351484,3.4528039,0.30200967,0.0,0.0,5.066733,0.0,0.87072974,0.28565136,2.2347116,0.0,1.7181165
0.0,0.7266306,0.0,0.0,0.0,3.7719543,0.0,0.0,0.0,0.0,2.1508877,0.0,1.5847814,0.0,0.0,0.0,0.0,4.65219,0.0,3.55349,1.222794,4.9208694,0.50714004,0.0,0.28293964,5.806144,0.0,1.1841084,0.5235132,2.3230104,0.0,2.0350175
0.0,2.2994561,0.0,0.0,0.0,3.2344577,0.0,0.0,0.0,0.0,1.946921,0.0,2.4134333,0.0,0.0,0.0,0.0,2.3169796,0.0,3.0759633,1.1069978,4.6557035,0.41980007,0.0,0.11939109,5.7403717,0.0,0.57405406,0.5790571,2.2449913,0.0,1.9483463
0.0,1.654637,0.0,0.0,0.0,3.358255,0.0,0.0,0.0,0.0,1.8193601,0.0,1.4977723,0.0,0.0,0.0,0.0,4.2485943,0.0,2.9606855,0.8283298,5.0965085,0.5081279,0.0,0.77601445,5.263582,0.0,0.74561286,0.57394063,2.033751,0.0,1.7214761
0.0,0.6524733,0.0,0.0,0.0,3.3704307,0.0,0.0,0.0,0.0,1.8068839,0.0,1.267034,0.0,0.0,0.0,0.0,4.190745,0.0,3.5066135,1.3507715,5.421792,0.5125056,0.0,0.0,6.609317,0.0,1.4909546,0.71320677,2.0419455,0.0,2.7018657
0.0,1.2365382,0.0,0.0,0.0,0.68304056,0.0,0.0,0.0,0.0,0.8903964,0.0,0.048638634,0.0,0.0,0.0,0.0,3.8605406,0.0,1.9954219,1.7207615,6.5962243,0.0,0.0,0.0,6.670855,0.0,1.1354699,0.72784734,0.113160886,0.0,2.916222
0.0,2.0032575,0.0,0.0,0.0,3.865051,0.0,0.0,0.0,0.0,2.2337873,0.0,2.1633594,0.0,0.0,0.0,0.0,3.3831117,0.0,3.6708422,1.2924391,6.0000405,0.5880403,0.0,0.0,7.334811,0.0,1.2252303,0.8227291,2.4793131,0.0,2.6518993
0.0,2.0986063,0.0,0.0,0.0,4.1982517,0.0,0.0,0.0,0.0,2.3383625,0.0,1.8828603,0.0,0.0,0.0,0.0,6.746432,0.0,3.8631542,1.0764729,6.8557806,0.74577653,0.0,1.9083701,6.723934,0.0,0.7503978,0.6273105,2.660583,0.0,1.7186327
0.0,1.1110774,0.0,0.0,0.0,4.331582,0.0,0.0,0.0,0.0,2.3356223,0.0,1.7617822,0.0,0.0,0.0,0.0,5.1420784,0.0,4.1682053,1.4500585,6.2912164,0.7506354,0.0,0.0046367017,7.5023446,0.0,1.5930266,0.8259315,2.7137177,0.0,2.706229
0.0,0.9729738,0.0,0.0,0.0,1.5315667,0.0,0.0,0.0,0.0,1.446035,0.0,1.421336,0.0,0.0,0.0,0.0,0.5071712,0.0,2.4299476,1.583873,3.2923467,0.0,0.0,0.0,5.157442,0.0,0.5295534,0.96305794,1.2159,0.0,2.3307164
0.0,0.8225244,0.0,0.0,0.0,2.2599192,0.0,0.0,0.0,0.0,1.4141268,0.0,0.93955743,0.0,0.0,0.0,0.0,2.129728,0.0,2.6440558,1.141306,4.565134,0.069300376,0.0,0.0,5.720327,0.0,1.1058325,0.6968338,1.232148,0.0,2.6839988
0.0,2.6161895,0.0,0.0,0.0,2.9189034,0.0,0.0,0.0,0.0,1.899792,0.0,2.6761575,0.0,0.0,0.0,0.0,1.8595196,0.0,2.7433624,0.98396647,3.9113948,0.44608712,0.0,0.35878417,5.222921,0.0,0.085424066,0.49545965,2.2956543,0.0,1.4874747
0.0,1.3470429,0.0,0.0,0.0,4.5508523,0.0,0.0,0.0,0.0,2.6210387,0.0,2.0001915,0.0,0.0,0.0,0.0,6.4021754,0.0,4.025904,1.1603736,5.966685,0.7473237,0.0,1.2782114,6.4964786,0.0,0.89596707,0.5974495,2.897089,0.0,1.8505924
0.0,0.68131804,0.0,0.0,0.0,2.9535737,0.0,0.0,0.0,0.0,1.7626654,0.0,1.4068416,0.0,0.0,0.0,0.0,2.858205,0.0,3.1129675,1.2629633,4.068808,0.27513498,0.0,0.0,5.3797784,0.0,1.0937856,0.56979007,1.8139665,0.0,2.165315
0.0,2.8618321,0.0,0.0,0.0,3.6990185,0.0,0.0,0.0,0.0,2.1833265,0.0,2.526878,0.0,0.0,0.0,0.0,2.966132,0.0,3.134214,0.8359947,5.426469,0.57955086,0.0,0.4910444,6.177709,0.0,0.525626,0.577422,2.5549915,0.0,1.9049867
0.0,0.8787074,0.0,0.0,0.0,2.132839,0.0,0.0,0.0,0.0,1.4742252,0.0,1.0844208,0.0,0.0,0.0,0.0,1.7371666,0.0,2.7598066,1.3127599,4.431446,0.0,0.0,0.0,5.8862724,0.0,0.97906053,0.80503935,1.2006369,0.0,2.7747617
0.0,1.1036946,0.0,0.0,0.0,3.3093941,0.0,0.0,0.0,0.0,1.6493348,0.0,1.0493442,0.0,0.0,0.0,0.0,6.294293,0.0,3.8138263,1.4106095,6.8554664,0.71629447,0.0,0.9805642,7.302985,0.0,1.3922267,0.86084527,1.9260559,0.0,2.5699003
0.0,1.4200993,0.0,0.0,0.0,1.1419445,1.0050278,0.0,0.0,0.0,0.9286582,0.0,0.09817363,0.0,0.0,0.0,0.0,6.3647623,0.0,2.251198,1.6295742,6.766475,0.498119,0.0,1.4044452,6.3923917,0.0,0.8304829,0.96398675,0.4749598,0.0,1.8522995
0.0,0.6395112,0.0,0.0,0.0,2.2387793,0.0,0.0,0.0,0.0,1.3690547,0.0,0.7514434,0.0,0.0,0.0,0.0,2.4759295,0.0,2.8174906,1.2295547,5.1048927,0.10215187,0.0,0.0,6.3702946,0.0,1.313079,0.78163236,1.2442325,0.0,3.0907679
0.0,2.0221226,0.0,0.0,0.0,4.0229216,0.0,0.0,0.0,0.0,1.9752442,0.0,1.518008,0.0,0.0,0.0,0.0,5.3596377,0.0,4.17746,1.3545839,8.011738,0.67677367,0.0,0.09861074,8.727597,0.0,1.5928689,1.1017728,2.2816021,0.0,3.4179978
0.0,1.0316336,0.0,0.0,0.0,2.8695817,0.0,0.0,0.0,0.0,1.6967221,0.0,1.6096989,0.0,0.0,0.0,0.0,2.633528,0.0,2.8230255,1.0490168,3.968311,0.333975,0.0,0.0,5.0399327,0.0,0.9305221,0.43777034,1.8341931,0.0,1.817517
0.0,2.3705678,0.0,0.0,0.0,3.1180496,0.0,0.05301372,0.0,0.0,1.5876585,0.0,1.3076245,0.0,0.0,0.0,0.0,3.6585336,0.0,3.1910012,1.0563284,7.072911,0.36212972,0.0,0.0,7.4010024,0.0,1.2218083,0.8959213,1.6660839,0.0,2.9912086
0.0,0.66252846,0.0,0.0,0.0,2.9713035,0.0,0.0,0.0,0.0,1.619034,0.0,1.1043372,0.0,0.0,0.0,0.0,3.676808,0.0,3.1946237,1.2524778,5.2907357,0.40949854,0.0,0.0,6.4122763,0.0,1.420141,0.7011348,1.7460686,0.0,2.7348402
0.0,0.17547394,0.0,0.0,0.0,3.665504,0.0,0.0,0.0,0.0,2.15459,0.0,1.229089,0.0,0.0,0.0,0.0,6.9461255,0.0,3.932855,1.3988805,5.3259187,0.53025085,0.0,1.5270967,5.655165,0.0,1.0318213,0.48140728,2.2724426,0.0,1.6560193
0.0,2.4874759,0.0,0.0,0.0,3.8131368,0.0,0.0,0.0,0.0,2.138965,0.0,2.1570754,0.0,0.0,0.0,0.0,3.8301363,0.0,3.1925309,0.81990206,5.541907,0.596843,0.0,0.71880454,5.892779,0.0,0.59080344,0.5967897,2.4731846,0.0,1.8595576
0.0,0.8274213,0.0,0.0,0.0,3.0549157,0.0,0.0,0.0,0.0,1.7472178,0.0,1.4999896,0.0,0.0,0.0,0.0,3.0517862,0.0,2.9907382,1.1214225,4.167997,0.36418465,0.0,0.0,5.2705107,0.0,1.1009743,0.45687336,1.9024961,0.0,1.938506
0.0,1.3804662,0.0,0.0,0.0,3.4868822,0.0,0.0,0.0,0.0,2.0595572,0.0,1.8624631,0.0,0.0,0.0,0.0,3.1584494,0.0,3.4869804,1.3152591,5.159114,0.4683992,0.0,0.0,6.580717,0.0,1.2068644,0.7217923,2.2257867,0.0,2.4448383
0.0,1.370714,0.0,0.0,0.0,2.0460508,0.9845936,0.0,0.0,0.0,1.1615019,0.0,0.692695,0.0,0.0,0.0,0.0,7.8055687,0.0,3.069552,1.5180225,6.219577,0.62665254,0.0,2.6437123,5.4785466,0.0,0.7322792,0.7575761,1.230564,0.0,0.73087907
0.0,0.6788607,0.0,0.0,0.0,2.9733577,0.0,0.0,0.0,0.0,1.6087089,0.0,0.9588202,0.0,0.0,0.0,0.0,4.074035,0.0,3.4978385,1.4089149,6.3543487,0.4127967,0.0,0.0,7.6262417,0.0,1.6332906,0.8837777,1.6734072,0.0,3.448435
0.0,0.80823123,0.0,0.0,0.0,1.4802097,0.0,0.0,0.0,0.0,1.3714325,0.0,1.3113195,0.0,0.0,0.0,0.0,0.545908,0.0,2.4200025,1.5661576,3.0247133,0.0,0.0,0.0,4.856754,0.0,0.5128308,0.9122266,1.1303238,0.0,2.2215333
0.0,3.3526,0.0,0.0,0.0,3.949404,0.0,0.0,0.0,0.0,2.2420707,0.0,2.744041,0.0,0.0,0.0,0.0,2.9066498,0.0,3.5372567,1.1114252,6.487163,0.65992707,0.0,0.16773796,7.596866,0.0,0.7979217,0.95388967,2.6987445,0.0,2.4776826
0.0,2.4433267,0.0,0.0,0.0,2.9654686,0.0,0.0,0.0,0.0,1.6271367,0.0,1.7231342,0.0,0.0,0.0,0.0,2.3890934,0.0,2.6920059,0.82068104,5.56103,0.4230874,0.0,0.0,6.216684,0.0,0.8598728,0.79346937,1.8501647,0.0,2.2702332
0.0,2.0744803,0.0,0.0,0.0,3.815397,0.0,0.0,0.0,0.0,1.8920376,0.0,1.6934506,0.0,0.0,0.0,0.0,4.8061104,0.0,3.522396,1.0386715,6.593814,0.85073525,0.0,0.5170848,7.137943,0.0,1.1995375,0.92199033,2.3500755,0.0,2.3906956
0.0,1.4888151,0.0,0.0,0.0,1.380852,0.0,0.0,0.0,0.0,1.1271541,0.0,1.0259061,0.0,0.0,0.0,0.0,0.51060236,0.0,2.2546275,1.5256946,4.7899547,0.0,0.0,0.0,6.3124256,0.0,0.8356889,1.0369922,0.7150594,0.0,2.9842513
0.0,0.63390267,0.0,0.0,0.0,2.6124473,0.0,0.0,0.0,0.0,1.3726622,0.0,0.7516476,0.0,0.0,0.0,0.0,5.0225387,0.0,3.1599734,1.2726873,5.5982275,0.49716988,0.0,0.5124594,6.061306,0.0,1.2565756,0.7347422,1.5019625,0.0,2.3267171
0.0,1.8628438,0.0,0.0,0.0,2.918686,0.0,0.061284464,0.0,0.0,1.7343906,0.0,1.4039937,0.0,0.0,0.0,0.0,2.551282,0.0,3.091505,1.1593717,6.314664,0.2004411,0.0,0.0,7.243845,0.0,1.2386347,0.8647872,1.6321113,0.0,3.192817
0.0,1.1012235,0.0,0.0,0.0,2.80629,0.0,0.0,0.0,0.0,1.7494447,0.0,1.7083508,0.0,0.0,0.0,0.0,2.3033242,0.0,2.9886196,1.2351413,4.05626,0.24493808,0.0,0.0,5.411208,0.0,0.93344265,0.568555,1.7991241,0.0,2.0900016
0.0,0.0,0.0,0.0,0.0,3.3631337,0.0,0.0,0.0,0.0,2.2115304,0.0,1.5366154,0.0,0.0,0.0,0.0,5.104137,0.0,3.2868714,1.025459,3.2043068,0.26466,0.0,0.7251613,3.9104981,0.0,0.6273177,0.15870368,2.3118021,0.0,1.144555
0.0,1.7792225,0.0,0.0,0.0,1.4251022,1.3875456,0.0,0.0,0.0,0.9880211,0.0,0.22583686,0.0,0.0,0.0,0.0,6.7024794,0.0,2.4079728,1.6208489,6.8272142,0.42267463,0.0,1.7192894,6.1755986,0.0,0.7333041,1.0141666,0.58920026,0.0,1.5726931
0.0,0.42916018,0.0,0.0,0.0,2.3026342,0.0,0.0,0.0,0.0,1.7121767,0.0,1.8499712,0.0,0.0,0.0,0.0,1.4134318,0.0,3.1580348,1.8283333,2.0242596,0.0,0.0,0.0,4.3211174,0.0,0.45320085,0.45414516,1.715567,0.0,1.9078346
0.0,3.0446794,0.0,0.0,0.0,3.8751047,0.0,0.0,0.0,0.0,2.2423458,0.0,2.3272042,0.0,0.0,0.0,0.0,3.0460486,0.0,3.6179562,1.2050585,7.1088595,0.55592525,0.0,0.0,8.190455,0.0,1.1104778,1.1157,2.456853,0.0,3.0030744
0.0,3.2111354,0.0,0.0,0.0,3.7814286,0.0,0.0,0.0,0.0,2.3822489,0.0,2.9957502,0.0,0.0,0.0,0.0,2.8071866,0.0,3.2802799,0.9466831,5.19723,0.60458845,0.0,0.6244573,6.2408166,0.0,0.20422103,0.62394416,2.7780666,0.0,1.7897245
