0,1,2,3,4,5,6,7,8,9
-0.7363895146838038,0.13088970794252427,-0.09375616244916275,-0.4243010658089095,-1.3707915130505326,0.88363908093093,0.1664002344946504,0.16587688728393774,0.5605924371480376,0.2674466299185678
-0.7071034480224394,0.13101208472120615,-0.15864560647232082,-0.2715489266032791,-1.3013827087809842,0.8759175761021998,0.05186647741167731,0.1891774433465045,0.522300773067033,0.11054020923673197
-0.9539144959589609,0.0515587085023311,-0.1732133488023519,-0.08083467917748936,-1.3567324022407796,0.8573931944486624,0.010602953209534853,0.24557668954914513,0.47398213220526075,0.1071433854804167
-0.8124935396643614,0.1484967768809327,-0.24917300268910245,-0.3830055305874456,-1.4357489308354154,0.9366034613291677,-0.07132895687314464,0.2997330365069389,0.4242566569000364,0.2707746260566159
-0.612172398764223,0.02342481692585758,-0.4949731681143364,-0.14851031768402034,-0.8812751941173593,0.7172824094113058,0.2832960575801377,0.628865369746511,0.23614910453844476,0.6671367257929703
-0.622952966616813,0.1283894742443742,-0.06278338922033878,-0.4725041376489192,-1.447786965782025,0.9011047914300339,0.02525559907948457,0.2026189242436693,0.6307541116301122,0.04564589706132517
-0.8847700082364333,0.26739824994988753,-0.30986527951987985,-0.3348318909940087,-1.4475116802242491,0.9590661181350835,-0.009993651037164666,0.21781736880273964,0.5323265866879235,0.08886493254879538
-0.8274050511796842,0.17421291357414684,-0.3772922667306349,-0.28101059746113066,-1.293639169182457,0.9284287648361942,0.08643331593612272,0.410444135080818,0.41253864842994054,0.22769614923339598
-0.7929584998666926,0.11937631100353234,-0.3264536783419648,-0.3385479017595448,-1.214850403787693,0.7891600048214602,0.11212735922375194,0.2504744714393934,0.525389004542498,0.17138772759419169
-0.6815653016342549,0.22516244180136788,-0.011622944457889181,-0.449917931439267,-1.573050466087597,0.8859827112450145,0.10597307787154914,-0.006170959449000535,0.8395688414386183,-0.11084912803065926
-0.6073870841677864,0.08290585661095227,-0.4808610627832861,-0.23509309576931914,-1.0784838479208538,0.8402869236479722,0.22891404569899504,0.3767134372432135,0.31062481221101307,0.2044627307840784
-0.8802665123788809,0.0710804258894677,-0.3273261111049136,-0.30235356226983096,-1.1687208734974346,0.7896124928615258,0.005039571804210031,0.33035142106838294,0.38663658403792356,0.2689376550388533
-0.6998063831226821,0.10951815848735158,-0.23633725960682045,-0.21320729101358624,-1.2605930948512607,0.805479660980273,-0.025737250706251835,0.21981146112065683,0.47309259340876597,0.05847434046761884
-0.6682334136038535,0.12861413818207965,-0.43493299501921023,-0.301255857098142,-1.0247559635959238,0.7478564103804864,0.20649755916489743,0.3543120420292183,0.30515536052627074,0.32863540877215136
-0.6109321085437108,0.1894434313149357,-0.08706597023750037,-0.20785693139447087,-1.2688123876669324,0.7730673753421533,-0.04752818255152014,0.021659539865002304,0.4550379670329692,-0.28949743038763753
-0.5001236782444245,0.2656006209325831,-0.15111515269473325,-0.3158875805763187,-1.4295371761897826,0.7277939034038079,-0.10153151877705589,0.35836189025292997,0.5228014259166033,0.2920818407147004
-0.8402740826803227,0.1272871461976495,-0.32940789921876007,-0.380324396534015,-1.4179568733018235,1.0066769044473631,0.07573949222334195,0.2753747988537422,0.47289617290709013,0.2741463043366919
-0.8818973699044456,0.1405657533601953,-0.2815393084579259,-0.21744422033442215,-1.3155172378789308,0.8008915793722194,0.19052692228384926,0.4185447152272215,0.5276983325755061,0.41933128371102113
-0.8120706030152455,0.20818022962892152,-0.3234103595224851,-0.25209065796702024,-1.3171611571761126,0.8425933247197364,-0.02326423193091388,0.1940214492868303,0.3866051973099274,-0.01913254545314229
-0.8581934800617625,0.18560450803680495,-0.22812637305577088,-0.29446003433462814,-1.4314833685847652,0.9025506957956495,0.16758658154165262,0.1981915993727567,0.6438867829876022,0.22228707845078968
-0.5678181100905989,0.20188748588862102,-0.4137531492647527,-0.2803333828509664,-1.0433425615331444,0.5971177466463593,0.13413449889671358,0.16315028337256204,0.29866757850918335,0.10110980779327386
-0.8424020478513645,0.15856082709551403,-0.5159695889276081,-0.25958014050969835,-0.9709940477231155,0.8674490255846679,0.1209082539161499,0.290916037637549,0.23825004799579302,0.36225776804116433
-0.8715101393348933,0.1973721421491823,-0.2797813473757037,-0.1900004820645556,-1.0879749498622264,0.8661758357181606,-0.0929892163325035,0.15966283830230873,0.3671891730355024,-0.054323900296808204
-0.7497889240386092,0.017342081840710327,-0.3259385210549924,-0.28943500215760826,-1.255686809843541,0.967874986769225,0.13338427146082038,0.33787692102573713,0.4895770161133055,0.38878959184069123
-0.8219141944614234,0.2228744533334742,-0.17725001052409486,-0.31857701733993654,-1.4086633895845377,0.8410005524534648,-0.04717751549123475,0.17361611259378693,0.4742137169136848,0.015590443391082884
-0.4603672202450557,0.10019252276556348,-0.029020570201594736,-0.38757842772894113,-1.273920078397427,0.7172371968561393,0.003421158840540655,0.12076057430067966,0.6231435624367524,-0.10000834102234049
-0.7764917057639706,0.008898706769539277,-0.27398426632499806,-0.3280652031919768,-1.2567282896012077,0.9078312942142671,0.18957720545149367,0.4775715500925723,0.3656686402518366,0.4091667027198004
-0.6894906503520756,0.10886919219384318,-0.17301530712746382,-0.276106087713737,-1.124287798112249,0.8662709828581449,0.14957070707393175,0.3740109913437026,0.3892264698488503,0.452252661365377
-0.8424745703380908,0.229370267749182,-0.2256529590913473,-0.21948118132286593,-1.094484811302334,0.7526152231907843,0.12816739118825235,0.40362596835756187,0.3003820973893115,0.16393403026154726
-0.729399665663917,0.21738440163169523,-0.32342024553442167,-0.17239850108012147,-1.126083055569859,0.8175113288549589,0.11077711938220187,0.15688066283123836,0.39673169450024665,0.09998479636362179
-0.8307817996320549,0.18734395081205224,-0.2571295669789693,-0.23605103720685683,-1.3061610870609774,0.8654340137928221,0.07666141097744815,0.17678715327928823,0.5393139347271042,0.11903662684664876
-0.6068506783539329,0.08080564088551953,-0.22783960217180985,-0.37321466996348723,-1.1599370752529912,0.9447152683064345,0.22831922464171242,0.2753392162564761,0.4404457162542165,0.18857624737411424
-0.8781395607471214,0.19512159830434803,-0.06343773148467628,-0.2737086351128495,-1.1506643512174084,0.8130913551954383,-0.06619036639496796,0.21203124886156074,0.36513788163340044,0.013019499757075151
-0.8136241560736474,0.2602636490196306,-0.32165320003021186,-0.30565117786900337,-1.4723178545965232,0.9424322343450217,0.10014319647920006,0.2098281070857514,0.5519741930118224,0.0811262982859036
-0.6372330907524484,-0.020748076545991118,-0.24689050732919038,-0.29672404970799227,-1.1135985584050203,0.7721119680225526,0.14752424498414876,0.4721094730953435,0.3387171970367606,0.5642193907389308
-0.7651405463438329,0.14926562541769925,-0.30719999374781165,-0.33009009567502173,-1.5116065682293143,0.952968777099811,0.09668385827917397,0.270357042058403,0.5612321531551521,0.09693400688552946
